#mean:3866.35 standard variance:1853.34,,,
"#""Time""",Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Data collected at five minute intervals.
2004-12-16 18:20:00,0.496003,,
2004-12-16 18:25:00,0.434647,,
2004-12-16 18:30:00,0.468297,,
2004-12-16 18:35:00,0.465876,,
2004-12-16 18:40:00,0.430201,,
2004-12-16 18:45:00,0.379624,,
2004-12-16 18:50:00,0.41732,,
2004-12-16 18:55:00,0.35677,,
2004-12-16 19:00:00,0.331291,,
2004-12-16 19:05:00,0.340688,,
2004-12-16 19:10:00,0.340271,,
2004-12-16 19:15:00,0.276157,,
2004-12-16 19:20:00,0.264696,,
2004-12-16 19:25:00,0.273746,,
2004-12-16 19:30:00,0.223713,,
2004-12-16 19:35:00,0.215259,,
2004-12-16 19:40:00,0.180229,,
2004-12-16 19:45:00,0.194108,,
2004-12-16 19:50:00,0.229522,,
2004-12-16 19:55:00,0.198866,,
2004-12-16 20:00:00,0.170555,,
2004-12-16 20:05:00,0.2069,,
2004-12-16 20:10:00,0.220243,,
2004-12-16 20:15:00,0.169582,,
2004-12-16 20:20:00,0.187442,,
2004-12-16 20:25:00,0.214138,,
2004-12-16 20:30:00,0.176191,,
2004-12-16 20:35:00,0.18055,,
2004-12-16 20:40:00,0.178448,,
2004-12-16 20:45:00,0.205462,,
2004-12-16 20:50:00,0.210283,,
2004-12-16 20:55:00,0.223168,,
2004-12-16 21:00:00,0.15114,,
2004-12-16 21:05:00,0.187808,,
2004-12-16 21:10:00,0.132509,,
2004-12-16 21:15:00,0.0864114,,
2004-12-16 21:20:00,0.108866,,
2004-12-16 21:25:00,0.0739048,,
2004-12-16 21:30:00,0.0716666,,
2004-12-16 21:35:00,0.0583436,,
2004-12-16 21:40:00,0.106132,,
2004-12-16 21:45:00,0.0970542,,
2004-12-16 21:50:00,0.105244,,
2004-12-16 21:55:00,0.119945,,
2004-12-16 22:00:00,0.104468,,
2004-12-16 22:05:00,0.117205,,
2004-12-16 22:10:00,0.107912,,
2004-12-16 22:15:00,0.0662035,,
2004-12-16 22:20:00,0.0662994,,
2004-12-16 22:25:00,0.0142329,,
2004-12-16 22:30:00,-0.00994911,,
2004-12-16 22:35:00,-0.0332634,,
2004-12-16 22:40:00,0.00717534,,
2004-12-16 22:45:00,-0.0404357,,
2004-12-16 22:50:00,-0.0226704,,
2004-12-16 22:55:00,-0.0850938,,
2004-12-16 23:00:00,-0.0785093,,
2004-12-16 23:05:00,-0.100101,,
2004-12-16 23:10:00,-0.0583136,,
2004-12-16 23:15:00,-0.0492907,,
2004-12-16 23:20:00,-0.0385526,,
2004-12-16 23:25:00,-0.010376,,
2004-12-16 23:30:00,-0.00493709,,
2004-12-16 23:35:00,0.00371607,,
2004-12-16 23:40:00,-0.00368922,,
2004-12-16 23:45:00,0.0364783,,
2004-12-16 23:50:00,0.0688823,,
2004-12-16 23:55:00,0.00359223,,
2004-12-17 00:00:00,-0.0125471,,
2004-12-17 00:05:00,-0.0114589,,
2004-12-17 00:10:00,0.0231487,,
2004-12-17 00:15:00,0.0468772,,
2004-12-17 00:20:00,0.0369797,,
2004-12-17 00:25:00,0.000485016,,
2004-12-17 00:30:00,-0.0224417,,
2004-12-17 00:35:00,-0.0107586,,
2004-12-17 00:40:00,-0.0206568,,
2004-12-17 00:45:00,0.0195017,,
2004-12-17 00:50:00,-0.0633306,,
2004-12-17 00:55:00,-0.128434,,
2004-12-17 01:00:00,-0.187453,,
2004-12-17 01:05:00,-0.197874,,
2004-12-17 01:10:00,-0.231677,,
2004-12-17 01:15:00,-0.26108,,
2004-12-17 01:20:00,-0.258762,,
2004-12-17 01:25:00,-0.264729,,
2004-12-17 01:30:00,-0.285304,,
2004-12-17 01:35:00,-0.32315,,
2004-12-17 01:40:00,-0.314511,,
2004-12-17 01:45:00,-0.275444,,
2004-12-17 01:50:00,-0.199921,,
2004-12-17 01:55:00,-0.257507,,
2004-12-17 02:00:00,-0.270894,,
2004-12-17 02:05:00,-0.25241,,
2004-12-17 02:10:00,-0.284282,,
2004-12-17 02:15:00,-0.299464,,
2004-12-17 02:20:00,-0.374134,,
2004-12-17 02:25:00,-0.366794,,
2004-12-17 02:30:00,-0.411838,,
2004-12-17 02:35:00,-0.436079,,
2004-12-17 02:40:00,-0.397688,,
2004-12-17 02:45:00,-0.379305,,
2004-12-17 02:50:00,-0.363636,,
2004-12-17 02:55:00,-0.377045,,
2004-12-17 03:00:00,-0.414966,,
2004-12-17 03:05:00,-0.487534,,
2004-12-17 03:10:00,-0.560899,,
2004-12-17 03:15:00,-0.592392,,
2004-12-17 03:20:00,-0.655449,,
2004-12-17 03:25:00,-0.698624,,
2004-12-17 03:30:00,-0.696442,,
2004-12-17 03:35:00,-0.706035,,
2004-12-17 03:40:00,-0.737089,,
2004-12-17 03:45:00,-0.750071,,
2004-12-17 03:50:00,-0.687896,,
2004-12-17 03:55:00,-0.698745,,
2004-12-17 04:00:00,-0.711403,,
2004-12-17 04:05:00,-0.758825,,
2004-12-17 04:10:00,-0.721059,,
2004-12-17 04:15:00,-0.655235,,
2004-12-17 04:20:00,-0.646112,,
2004-12-17 04:25:00,-0.636242,,
2004-12-17 04:30:00,-0.664804,,
2004-12-17 04:35:00,-0.672496,,
2004-12-17 04:40:00,-0.661579,,
2004-12-17 04:45:00,-0.660487,,
2004-12-17 04:50:00,-0.593176,,
2004-12-17 04:55:00,-0.635405,,
2004-12-17 05:00:00,-0.64013,,
2004-12-17 05:05:00,-0.61428,,
2004-12-17 05:10:00,-0.647172,,
2004-12-17 05:15:00,-0.738626,,
2004-12-17 05:20:00,-0.737351,,
2004-12-17 05:25:00,-0.71808,,
2004-12-17 05:30:00,-0.731625,,
2004-12-17 05:35:00,-0.713436,,
2004-12-17 05:40:00,-0.782725,,
2004-12-17 05:45:00,-0.826349,,
2004-12-17 05:50:00,-0.866268,,
2004-12-17 05:55:00,-0.915595,,
2004-12-17 06:00:00,-0.895918,,
2004-12-17 06:05:00,-0.914378,,
2004-12-17 06:10:00,-0.861386,,
2004-12-17 06:15:00,-0.867299,,
2004-12-17 06:20:00,-0.875911,,
2004-12-17 06:25:00,-0.908502,,
2004-12-17 06:30:00,-0.966434,,
2004-12-17 06:35:00,-0.896521,,
2004-12-17 06:40:00,-0.892005,,
2004-12-17 06:45:00,-0.945295,,
2004-12-17 06:50:00,-0.938495,,
2004-12-17 06:55:00,-0.836568,,
2004-12-17 07:00:00,-0.749915,,
2004-12-17 07:05:00,-0.772806,,
2004-12-17 07:10:00,-0.718596,,
2004-12-17 07:15:00,-0.725726,,
2004-12-17 07:20:00,-0.692058,,
2004-12-17 07:25:00,-0.717806,,
2004-12-17 07:30:00,-0.672156,,
2004-12-17 07:35:00,-0.679561,,
2004-12-17 07:40:00,-0.686603,,
2004-12-17 07:45:00,-0.625198,,
2004-12-17 07:50:00,-0.593381,,
2004-12-17 07:55:00,-0.642474,,
2004-12-17 08:00:00,-0.675279,,
2004-12-17 08:05:00,-0.570368,,
2004-12-17 08:10:00,-0.473588,,
2004-12-17 08:15:00,-0.501395,,
2004-12-17 08:20:00,-0.44366,,
2004-12-17 08:25:00,-0.323509,,
2004-12-17 08:30:00,-0.279209,,
2004-12-17 08:35:00,-0.212962,,
2004-12-17 08:40:00,-0.155277,,
2004-12-17 08:45:00,-0.0595523,,
2004-12-17 08:50:00,0.0387977,,
2004-12-17 08:55:00,0.0951072,,
2004-12-17 09:00:00,0.193476,,
2004-12-17 09:05:00,0.268986,,
2004-12-17 09:10:00,0.400097,,
2004-12-17 09:15:00,0.368607,,
2004-12-17 09:20:00,0.518855,,
2004-12-17 09:25:00,0.482274,,
2004-12-17 09:30:00,0.614599,,
2004-12-17 09:35:00,0.617087,,
2004-12-17 09:40:00,0.694866,,
2004-12-17 09:45:00,0.700229,,
2004-12-17 09:50:00,0.717814,,
2004-12-17 09:55:00,0.649164,,
2004-12-17 10:00:00,0.727327,,
2004-12-17 10:05:00,0.929589,,
2004-12-17 10:10:00,0.913339,,
2004-12-17 10:15:00,0.966096,,
2004-12-17 10:20:00,1.014,,
2004-12-17 10:25:00,1.02967,,
2004-12-17 10:30:00,1.05342,,
2004-12-17 10:35:00,1.10278,,
2004-12-17 10:40:00,0.9797,,
2004-12-17 10:45:00,0.96487,,
2004-12-17 10:50:00,0.948032,,
2004-12-17 10:55:00,0.946144,,
2004-12-17 11:00:00,1.02449,,
2004-12-17 11:05:00,1.17007,,
2004-12-17 11:10:00,1.21549,,
2004-12-17 11:15:00,1.29384,,
2004-12-17 11:20:00,1.24299,,
2004-12-17 11:25:00,1.23439,,
2004-12-17 11:30:00,1.3249,,
2004-12-17 11:35:00,1.36104,,
2004-12-17 11:40:00,1.30159,,
2004-12-17 11:45:00,1.13998,,
2004-12-17 11:50:00,1.11615,,
2004-12-17 11:55:00,1.14594,,
2004-12-17 12:00:00,1.26312,,
2004-12-17 12:05:00,1.08761,,
2004-12-17 12:10:00,1.2858,,
2004-12-17 12:15:00,1.11734,,
2004-12-17 12:20:00,1.05929,,
2004-12-17 12:25:00,1.02599,,
2004-12-17 12:30:00,1.06517,,
2004-12-17 12:35:00,1.04029,,
2004-12-17 12:40:00,1.02393,,
2004-12-17 12:45:00,0.95711,,
2004-12-17 12:50:00,0.926224,,
2004-12-17 12:55:00,1.02976,,
2004-12-17 13:00:00,1.06406,,
2004-12-17 13:05:00,1.00116,,
2004-12-17 13:10:00,0.9358,,
2004-12-17 13:15:00,0.920631,,
2004-12-17 13:20:00,0.974496,,
2004-12-17 13:25:00,0.948856,,
2004-12-17 13:30:00,0.942079,,
2004-12-17 13:35:00,0.947176,,
2004-12-17 13:40:00,0.935912,,
2004-12-17 13:45:00,0.936372,,
2004-12-17 13:50:00,1.07696,,
2004-12-17 13:55:00,1.16475,,
2004-12-17 14:00:00,1.08626,,
2004-12-17 14:05:00,1.06117,,
2004-12-17 14:10:00,1.02294,,
2004-12-17 14:15:00,0.98485,,
2004-12-17 14:20:00,0.991275,,
2004-12-17 14:25:00,0.948488,,
2004-12-17 14:30:00,0.858888,,
2004-12-17 14:35:00,0.875882,,
2004-12-17 14:40:00,0.954759,,
2004-12-17 14:45:00,0.928043,,
2004-12-17 14:50:00,0.998645,,
2004-12-17 14:55:00,1.03437,,
2004-12-17 15:00:00,1.03571,,
2004-12-17 15:05:00,1.07238,,
2004-12-17 15:10:00,1.08736,,
2004-12-17 15:15:00,1.11699,,
2004-12-17 15:20:00,1.07042,,
2004-12-17 15:25:00,0.923669,,
2004-12-17 15:30:00,0.816358,,
2004-12-17 15:35:00,0.820948,,
2004-12-17 15:40:00,0.814668,,
2004-12-17 15:45:00,0.854513,,
2004-12-17 15:50:00,0.850751,,
2004-12-17 15:55:00,0.833979,,
2004-12-17 16:00:00,0.795601,,
2004-12-17 16:05:00,0.674505,,
2004-12-17 16:10:00,0.641089,,
2004-12-17 16:15:00,0.594744,,
2004-12-17 16:20:00,0.640218,,
2004-12-17 16:25:00,0.471233,,
2004-12-17 16:30:00,0.4623,,
2004-12-17 16:35:00,0.409875,,
2004-12-17 16:40:00,0.368482,,
2004-12-17 16:45:00,0.296169,,
2004-12-17 16:50:00,0.317826,,
2004-12-17 16:55:00,0.265229,,
2004-12-17 17:00:00,0.240992,,
2004-12-17 17:05:00,0.280577,,
2004-12-17 17:10:00,0.347808,,
2004-12-17 17:15:00,0.381762,,
2004-12-17 17:20:00,0.363419,,
2004-12-17 17:25:00,0.361616,,
2004-12-17 17:30:00,0.244017,,
2004-12-17 17:35:00,0.238983,,
2004-12-17 17:40:00,0.203332,,
2004-12-17 17:45:00,0.184291,,
2004-12-17 17:50:00,0.155969,,
2004-12-17 17:55:00,0.151264,,
2004-12-17 18:00:00,0.0855791,,
2004-12-17 18:05:00,0.0511808,,
2004-12-17 18:10:00,-0.00323918,,
2004-12-17 18:15:00,-0.0810795,,
2004-12-17 18:20:00,-0.0582147,,
2004-12-17 18:25:00,-0.048069,,
2004-12-17 18:30:00,-0.0838087,,
2004-12-17 18:35:00,-0.102232,,
2004-12-17 18:40:00,-0.165005,,
2004-12-17 18:45:00,-0.189309,,
2004-12-17 18:50:00,-0.161164,,
2004-12-17 18:55:00,-0.184839,,
2004-12-17 19:00:00,-0.200955,,
2004-12-17 19:05:00,-0.247156,,
2004-12-17 19:10:00,-0.224998,,
2004-12-17 19:15:00,-0.156128,,
2004-12-17 19:20:00,-0.125692,,
2004-12-17 19:25:00,-0.12177,,
2004-12-17 19:30:00,-0.14754,,
2004-12-17 19:35:00,-0.100787,,
2004-12-17 19:40:00,-0.120155,,
2004-12-17 19:45:00,-0.129342,,
2004-12-17 19:50:00,-0.143916,,
2004-12-17 19:55:00,-0.182066,,
2004-12-17 20:00:00,-0.192082,,
2004-12-17 20:05:00,-0.262238,,
2004-12-17 20:10:00,-0.241359,,
2004-12-17 20:15:00,-0.252439,,
2004-12-17 20:20:00,-0.211502,,
2004-12-17 20:25:00,-0.269776,,
2004-12-17 20:30:00,-0.290002,,
2004-12-17 20:35:00,-0.316479,,
2004-12-17 20:40:00,-0.311982,,
2004-12-17 20:45:00,-0.320153,,
2004-12-17 20:50:00,-0.347954,,
2004-12-17 20:55:00,-0.354308,,
2004-12-17 21:00:00,-0.362489,,
2004-12-17 21:05:00,-0.374673,,
2004-12-17 21:10:00,-0.412299,,
2004-12-17 21:15:00,-0.409625,,
2004-12-17 21:20:00,-0.427186,,
2004-12-17 21:25:00,-0.439351,,
2004-12-17 21:30:00,-0.456991,,
2004-12-17 21:35:00,-0.458933,,
2004-12-17 21:40:00,-0.493988,,
2004-12-17 21:45:00,-0.512216,,
2004-12-17 21:50:00,-0.485535,,
2004-12-17 21:55:00,-0.465856,,
2004-12-17 22:00:00,-0.446332,,
2004-12-17 22:05:00,-0.414175,,
2004-12-17 22:10:00,-0.397167,,
2004-12-17 22:15:00,-0.419503,,
2004-12-17 22:20:00,-0.423584,,
2004-12-17 22:25:00,-0.447761,,
2004-12-17 22:30:00,-0.391782,,
2004-12-17 22:35:00,-0.389783,,
2004-12-17 22:40:00,-0.4125,,
2004-12-17 22:45:00,-0.437827,,
2004-12-17 22:50:00,-0.431341,,
2004-12-17 22:55:00,-0.477774,,
2004-12-17 23:00:00,-0.433707,,
2004-12-17 23:05:00,-0.423272,,
2004-12-17 23:10:00,-0.424128,,
2004-12-17 23:15:00,-0.393108,,
2004-12-17 23:20:00,-0.405415,,
2004-12-17 23:25:00,-0.431361,,
2004-12-17 23:30:00,-0.429287,,
2004-12-17 23:35:00,-0.455415,,
2004-12-17 23:40:00,-0.454685,,
2004-12-17 23:45:00,-0.463782,,
2004-12-17 23:50:00,-0.493128,,
2004-12-17 23:55:00,-0.560289,,
2004-12-18 00:00:00,-0.575182,,
2004-12-18 00:05:00,-0.579068,,
2004-12-18 00:10:00,-0.575311,,
2004-12-18 00:15:00,-0.569814,,
2004-12-18 00:20:00,-0.574661,,
2004-12-18 00:25:00,-0.610967,,
2004-12-18 00:30:00,-0.625528,,
2004-12-18 00:35:00,-0.636834,,
2004-12-18 00:40:00,-0.574381,,
2004-12-18 00:45:00,-0.536149,,
2004-12-18 00:50:00,-0.470795,,
2004-12-18 00:55:00,-0.503006,,
2004-12-18 01:00:00,-0.513291,,
2004-12-18 01:05:00,-0.524054,,
2004-12-18 01:10:00,-0.523233,,
2004-12-18 01:15:00,-0.585525,,
2004-12-18 01:20:00,-0.594287,,
2004-12-18 01:25:00,-0.564354,,
2004-12-18 01:30:00,-0.548637,,
2004-12-18 01:35:00,-0.588691,,
2004-12-18 01:40:00,-0.597852,,
2004-12-18 01:45:00,-0.641063,,
2004-12-18 01:50:00,-0.638085,,
2004-12-18 01:55:00,-0.726906,,
2004-12-18 02:00:00,-0.722764,,
2004-12-18 02:05:00,-0.72023,,
2004-12-18 02:10:00,-0.736653,,
2004-12-18 02:15:00,-0.767559,,
2004-12-18 02:20:00,-0.79893,,
2004-12-18 02:25:00,-0.827879,,
2004-12-18 02:30:00,-0.792751,,
2004-12-18 02:35:00,-0.799079,,
2004-12-18 02:40:00,-0.795951,,
2004-12-18 02:45:00,-0.795674,,
2004-12-18 02:50:00,-0.813132,,
2004-12-18 02:55:00,-0.801091,,
2004-12-18 03:00:00,-0.796104,,
2004-12-18 03:05:00,-0.742978,,
2004-12-18 03:10:00,-0.71043,,
2004-12-18 03:15:00,-0.742193,,
2004-12-18 03:20:00,-0.773233,,
2004-12-18 03:25:00,-0.810319,,
2004-12-18 03:30:00,-0.810659,,
2004-12-18 03:35:00,-0.77444,,
2004-12-18 03:40:00,-0.793508,,
2004-12-18 03:45:00,-0.826881,,
2004-12-18 03:50:00,-0.768484,,
2004-12-18 03:55:00,-0.784236,,
2004-12-18 04:00:00,-0.781581,,
2004-12-18 04:05:00,-0.871855,,
2004-12-18 04:10:00,-0.933807,,
2004-12-18 04:15:00,-0.953166,,
2004-12-18 04:20:00,-0.960648,,
2004-12-18 04:25:00,-0.951141,,
2004-12-18 04:30:00,-0.963091,,
2004-12-18 04:35:00,-0.955993,,
2004-12-18 04:40:00,-0.94037,,
2004-12-18 04:45:00,-0.922469,,
2004-12-18 04:50:00,-0.920026,,
2004-12-18 04:55:00,-0.931262,,
2004-12-18 05:00:00,-0.977701,,
2004-12-18 05:05:00,-1.00876,,
2004-12-18 05:10:00,-1.03009,,
2004-12-18 05:15:00,-1.05861,,
2004-12-18 05:20:00,-1.06244,,
2004-12-18 05:25:00,-1.08269,,
2004-12-18 05:30:00,-1.07226,,
2004-12-18 05:35:00,-1.02708,,
2004-12-18 05:40:00,-1.03792,,
2004-12-18 05:45:00,-1.00359,,
2004-12-18 05:50:00,-0.943967,,
2004-12-18 05:55:00,-0.956199,,
2004-12-18 06:00:00,-0.980119,,
2004-12-18 06:05:00,-0.951895,,
2004-12-18 06:10:00,-0.9373,,
2004-12-18 06:15:00,-0.953789,,
2004-12-18 06:20:00,-0.936705,,
2004-12-18 06:25:00,-0.997597,,
2004-12-18 06:30:00,-1.00068,,
2004-12-18 06:35:00,-1.02463,,
2004-12-18 06:40:00,-1.0761,,
2004-12-18 06:45:00,-1.08699,,
2004-12-18 06:50:00,-1.06818,,
2004-12-18 06:55:00,-1.09217,,
2004-12-18 07:00:00,-1.11208,,
2004-12-18 07:05:00,-1.13761,,
2004-12-18 07:10:00,-1.14602,,
2004-12-18 07:15:00,-1.14606,,
2004-12-18 07:20:00,-1.14312,,
2004-12-18 07:25:00,-1.14088,,
2004-12-18 07:30:00,-1.15059,,
2004-12-18 07:35:00,-1.14993,,
2004-12-18 07:40:00,-1.10569,,
2004-12-18 07:45:00,-1.04394,,
2004-12-18 07:50:00,-0.946191,,
2004-12-18 07:55:00,-0.966492,,
2004-12-18 08:00:00,-0.947146,,
2004-12-18 08:05:00,-0.966736,,
2004-12-18 08:10:00,-0.954782,,
2004-12-18 08:15:00,-0.964813,,
2004-12-18 08:20:00,-0.930633,,
2004-12-18 08:25:00,-0.937043,,
2004-12-18 08:30:00,-0.949476,,
2004-12-18 08:35:00,-0.952458,,
2004-12-18 08:40:00,-0.9362,,
2004-12-18 08:45:00,-0.948408,,
2004-12-18 08:50:00,-0.923732,,
2004-12-18 08:55:00,-0.93012,,
2004-12-18 09:00:00,-0.965714,,
2004-12-18 09:05:00,-0.966938,,
2004-12-18 09:10:00,-0.912761,,
2004-12-18 09:15:00,-0.948379,,
2004-12-18 09:20:00,-0.950105,,
2004-12-18 09:25:00,-0.965641,,
2004-12-18 09:30:00,-0.986993,,
2004-12-18 09:35:00,-0.914149,,
2004-12-18 09:40:00,-0.885861,,
2004-12-18 09:45:00,-0.92944,,
2004-12-18 09:50:00,-0.980938,,
2004-12-18 09:55:00,-0.986464,,
2004-12-18 10:00:00,-0.979296,,
2004-12-18 10:05:00,-0.946177,,
2004-12-18 10:10:00,-0.880625,,
2004-12-18 10:15:00,-0.813656,,
2004-12-18 10:20:00,-0.762475,,
2004-12-18 10:25:00,-0.781776,,
2004-12-18 10:30:00,-0.814091,,
2004-12-18 10:35:00,-0.785562,,
2004-12-18 10:40:00,-0.77483,,
2004-12-18 10:45:00,-0.743093,,
2004-12-18 10:50:00,-0.68079,,
2004-12-18 10:55:00,-0.702001,,
2004-12-18 11:00:00,-0.642665,,
2004-12-18 11:05:00,-0.613734,,
2004-12-18 11:10:00,-0.601175,,
2004-12-18 11:15:00,-0.608646,,
2004-12-18 11:20:00,-0.650528,,
2004-12-18 11:25:00,-0.685736,,
2004-12-18 11:30:00,-0.732337,,
2004-12-18 11:35:00,-0.730102,,
2004-12-18 11:40:00,-0.724291,,
2004-12-18 11:45:00,-0.708948,,
2004-12-18 11:50:00,-0.683853,,
2004-12-18 11:55:00,-0.712942,,
2004-12-18 12:00:00,-0.721871,,
2004-12-18 12:05:00,-0.694573,,
2004-12-18 12:10:00,-0.696249,,
2004-12-18 12:15:00,-0.674219,,
2004-12-18 12:20:00,-0.634902,,
2004-12-18 12:25:00,-0.586785,,
2004-12-18 12:30:00,-0.543078,,
2004-12-18 12:35:00,-0.50533,,
2004-12-18 12:40:00,-0.506894,,
2004-12-18 12:45:00,-0.52746,,
2004-12-18 12:50:00,-0.507847,,
2004-12-18 12:55:00,-0.52388,,
2004-12-18 13:00:00,-0.49051,,
2004-12-18 13:05:00,-0.461394,,
2004-12-18 13:10:00,-0.441312,,
2004-12-18 13:15:00,-0.52004,,
2004-12-18 13:20:00,-0.486676,,
2004-12-18 13:25:00,-0.497085,,
2004-12-18 13:30:00,-0.490656,,
2004-12-18 13:35:00,-0.461362,,
2004-12-18 13:40:00,-0.461046,,
2004-12-18 13:45:00,-0.46882,,
2004-12-18 13:50:00,-0.444416,,
2004-12-18 13:55:00,-0.511052,,
2004-12-18 14:00:00,-0.507319,,
2004-12-18 14:05:00,-0.524497,,
2004-12-18 14:10:00,-0.535231,,
2004-12-18 14:15:00,-0.539684,,
2004-12-18 14:20:00,-0.554049,,
2004-12-18 14:25:00,-0.569701,,
2004-12-18 14:30:00,-0.524868,,
2004-12-18 14:35:00,-0.492198,,
2004-12-18 14:40:00,-0.510246,,
2004-12-18 14:45:00,-0.482645,,
2004-12-18 14:50:00,-0.400972,,
2004-12-18 14:55:00,-0.388205,,
2004-12-18 15:00:00,-0.420668,,
2004-12-18 15:05:00,-0.365341,,
2004-12-18 15:10:00,-0.393038,,
2004-12-18 15:15:00,-0.35493,,
2004-12-18 15:20:00,-0.274143,,
2004-12-18 15:25:00,-0.300645,,
2004-12-18 15:30:00,-0.346442,,
2004-12-18 15:35:00,-0.331816,,
2004-12-18 15:40:00,-0.301919,,
2004-12-18 15:45:00,-0.274142,,
2004-12-18 15:50:00,-0.325982,,
2004-12-18 15:55:00,-0.368569,,
2004-12-18 16:00:00,-0.450692,,
2004-12-18 16:05:00,-0.448247,,
2004-12-18 16:10:00,-0.404005,,
2004-12-18 16:15:00,-0.40149,,
2004-12-18 16:20:00,-0.386743,,
2004-12-18 16:25:00,-0.449039,,
2004-12-18 16:30:00,-0.421252,,
2004-12-18 16:35:00,-0.431937,,
2004-12-18 16:40:00,-0.452919,,
2004-12-18 16:45:00,-0.432974,,
2004-12-18 16:50:00,-0.399787,,
2004-12-18 16:55:00,-0.384481,,
2004-12-18 17:00:00,-0.372258,,
2004-12-18 17:05:00,-0.352981,,
2004-12-18 17:10:00,-0.329813,,
2004-12-18 17:15:00,-0.36758,,
2004-12-18 17:20:00,-0.362106,,
2004-12-18 17:25:00,-0.355937,,
2004-12-18 17:30:00,-0.361666,,
2004-12-18 17:35:00,-0.373489,,
2004-12-18 17:40:00,-0.403222,,
2004-12-18 17:45:00,-0.385878,,
2004-12-18 17:50:00,-0.368763,,
2004-12-18 17:55:00,-0.368932,,
2004-12-18 18:00:00,-0.366697,,
2004-12-18 18:05:00,-0.412406,,
2004-12-18 18:10:00,-0.463448,,
2004-12-18 18:15:00,-0.47754,,
2004-12-18 18:20:00,-0.473501,,
2004-12-18 18:25:00,-0.518565,,
2004-12-18 18:30:00,-0.556697,,
2004-12-18 18:35:00,-0.540494,,
2004-12-18 18:40:00,-0.521959,,
2004-12-18 18:45:00,-0.550833,,
2004-12-18 18:50:00,-0.528227,,
2004-12-18 18:55:00,-0.543558,,
2004-12-18 19:00:00,-0.542542,,
2004-12-18 19:05:00,-0.508208,,
2004-12-18 19:10:00,-0.481728,,
2004-12-18 19:15:00,-0.477248,,
2004-12-18 19:20:00,-0.448678,,
2004-12-18 19:25:00,-0.440708,,
2004-12-18 19:30:00,-0.442806,,
2004-12-18 19:35:00,-0.422509,,
2004-12-18 19:40:00,-0.409944,,
2004-12-18 19:45:00,-0.434619,,
2004-12-18 19:50:00,-0.384186,,
2004-12-18 19:55:00,-0.394987,,
2004-12-18 20:00:00,-0.403044,,
2004-12-18 20:05:00,-0.393433,,
2004-12-18 20:10:00,-0.401021,,
2004-12-18 20:15:00,-0.42397,,
2004-12-18 20:20:00,-0.411236,,
2004-12-18 20:25:00,-0.424799,,
2004-12-18 20:30:00,-0.475156,,
2004-12-18 20:35:00,-0.448036,,
2004-12-18 20:40:00,-0.481492,,
2004-12-18 20:45:00,-0.488134,,
2004-12-18 20:50:00,-0.49066,,
2004-12-18 20:55:00,-0.494072,,
2004-12-18 21:00:00,-0.541124,,
2004-12-18 21:05:00,-0.554365,,
2004-12-18 21:10:00,-0.550796,,
2004-12-18 21:15:00,-0.511638,,
2004-12-18 21:20:00,-0.503954,,
2004-12-18 21:25:00,-0.613917,,
2004-12-18 21:30:00,-0.593489,,
2004-12-18 21:35:00,-0.56693,,
2004-12-18 21:40:00,-0.598421,,
2004-12-18 21:45:00,-0.587522,,
2004-12-18 21:50:00,-0.517925,,
2004-12-18 21:55:00,-0.510825,,
2004-12-18 22:00:00,-0.494288,,
2004-12-18 22:05:00,-0.468593,,
2004-12-18 22:10:00,-0.458984,,
2004-12-18 22:15:00,-0.469818,,
2004-12-18 22:20:00,-0.430782,,
2004-12-18 22:25:00,-0.445469,,
2004-12-18 22:30:00,-0.465081,,
2004-12-18 22:35:00,-0.494087,,
2004-12-18 22:40:00,-0.519009,,
2004-12-18 22:45:00,-0.483992,,
2004-12-18 22:50:00,-0.444755,,
2004-12-18 22:55:00,-0.505143,,
2004-12-18 23:00:00,-0.504922,,
2004-12-18 23:05:00,-0.485004,,
2004-12-18 23:10:00,-0.526418,,
2004-12-18 23:15:00,-0.596024,,
2004-12-18 23:20:00,-0.615157,,
2004-12-18 23:25:00,-0.617281,,
2004-12-18 23:30:00,-0.644106,,
2004-12-18 23:35:00,-0.6097,,
2004-12-18 23:40:00,-0.608803,,
2004-12-18 23:45:00,-0.623762,,
2004-12-18 23:50:00,-0.612332,,
2004-12-18 23:55:00,-0.627354,,
2004-12-19 00:00:00,-0.642113,,
2004-12-19 00:05:00,-0.658382,,
2004-12-19 00:10:00,-0.675175,,
2004-12-19 00:15:00,-0.661627,,
2004-12-19 00:20:00,-0.63096,,
2004-12-19 00:25:00,-0.622101,,
2004-12-19 00:30:00,-0.626404,,
2004-12-19 00:35:00,-0.588298,,
2004-12-19 00:40:00,-0.607432,,
2004-12-19 00:45:00,-0.539578,,
2004-12-19 00:50:00,-0.524699,,
2004-12-19 00:55:00,-0.52914,,
2004-12-19 01:00:00,-0.578539,,
2004-12-19 01:05:00,-0.562682,,
2004-12-19 01:10:00,-0.566045,,
2004-12-19 01:15:00,-0.601034,,
2004-12-19 01:20:00,-0.634105,,
2004-12-19 01:25:00,-0.658216,,
2004-12-19 01:30:00,-0.695906,,
2004-12-19 01:35:00,-0.688386,,
2004-12-19 01:40:00,-0.728289,,
2004-12-19 01:45:00,-0.720258,,
2004-12-19 01:50:00,-0.700777,,
